Understanding the get stuff,2014-02-27 14:33:07.591782
Unable to submit answer to rightmost occurrence,2014-02-27 14:35:17.980087
Install Node,2014-02-27 14:41:43.732458
Undefined method error after running server.rb via Shotgun,2014-02-27 16:46:53.302428
"Gist help: Error: getaddrinfo: nodename nor servname provided, or not known",2014-03-03 16:55:47.990542
Heroku Deployment,2014-04-14 15:41:00.046574
Setting up Heroku App,2014-03-03 19:20:22.646025
JS append,2014-03-07 18:45:16.124871
error during bundle,2014-04-14 16:03:04.738344
HAML Indentation,2014-03-03 21:22:17.81921
Need your eyes please,2014-03-07 19:12:10.551585
Sinatra,2014-03-03 22:58:09.156283
comet,2014-03-07 18:29:09.221989
Code review: Leaderboard Checkpoint,2014-03-03 20:18:35.814315
OOP strategy,2014-03-04 21:42:56.564347
SPUTNIK STUDENT CLASS/PERSON CLASS,2014-03-07 20:36:45.41764
Bank Accounts,2014-03-05 19:10:25.830779
Gemset / Bundle,2014-03-08 14:12:02.698328
Trying to fix something in Github only made it worse,2014-03-11 15:18:19.302937
Beating Bruce Willis,2014-03-11 18:21:41.502059
Wizards be trippin',2014-03-12 18:17:32.659438
Extracting csv data,2014-02-27 19:38:24.252266
OOP Instance Variable ,2014-03-03 16:59:58.123307
An extra boolean field is being created for no apparent reason.,2014-03-24 17:44:33.939691
Understanding some best practices techniques ,2014-03-07 19:39:43.604977
css grid displaying blocks inline ,2014-04-23 18:00:03.814916
Git help,2014-03-03 19:52:33.594022
Getting the Index.erb to populate with information from server.rb,2014-02-27 19:24:41.464546
How to Edit CSS when using .erb,2014-02-27 19:23:39.643846
Upgrade to Maverick,2014-03-03 19:11:15.279756
Feeling Gitty,2014-02-27 19:26:31.710963
What does a certain statement mean in one of the katas? ,2014-03-07 20:15:44.488878
I'm testing out flowdock,2014-03-05 19:36:52.430294
"Heroku website, Postgres",2014-03-09 22:27:13.481034
Postgres permissions issues,2014-03-10 01:13:25.593139
"Postgres Fail (psql: FATAL:  role ""dgreenbe"" does not exist)",2014-03-09 23:50:47.660814
Rails javascript with paginate gem,2014-03-11 15:37:11.649358
psql,2014-03-11 16:21:41.17994
Better way than a subquery?,2014-03-11 18:46:17.885984
Rescue Error in Wizard App,2014-03-12 18:56:01.973061
Nested data structures,2014-02-27 19:12:32.485637
Breakable Toy OOD,2014-07-18 17:25:23.272958
json API ,2014-02-27 20:02:42.223532
"Student Class Failing Test, when output in real life is correct",2014-03-07 21:32:22.399068
Mysterious return of array in method call. ,2014-03-03 19:19:54.238932
hiding secret key,2014-04-01 16:41:10.247831
Git,2014-03-07 22:32:54.637827
params in sinatra,2014-03-03 23:34:37.447514
CSV 1 on 1 session,2014-03-03 21:45:47.943112
getting postgres up and running,2014-03-10 12:21:40.251915
renaming computer - mavericks,2014-03-05 19:55:18.886504
PostgreSQL creating database,2014-03-10 15:51:48.395539
Fixing Postgres in a Rails App,2014-03-10 16:31:51.605471
Help understanding one of the SQL commands,2014-03-10 18:19:51.423906
Rails schema issues after a migration,2014-03-10 18:32:49.008603
SQL syntax,2014-03-10 19:18:12.741981
Help with SQL update command,2014-03-10 19:19:43.664199
Recipes table,2014-03-10 19:28:20.641115
How to delete data,2014-03-10 19:46:07.48579
How to arrange the data between the tables in the pairs challenge,2014-03-10 19:56:49.391207
array = array || [ ],2014-03-10 21:10:29.979006
query help,2014-03-10 21:58:55.268521
Help with CORS,2014-03-11 19:17:12.233026
Writing article object to csv,2014-03-12 19:25:32.189776
Writing to a CSV,2014-03-12 19:09:20.83206
AJAX conflict with controller,2014-04-23 17:22:48.775078
defining params,2014-03-12 21:29:53.773906
Wizard stuff,2014-03-12 19:34:32.710728
Null Contraint on Foreign Key causing problems,2014-03-20 18:41:42.6715
ActiveRecord validation vs Schema validation (constraint),2014-03-20 18:22:47.816815
First Name and Last Name not being populated ,2014-03-20 18:50:37.679229
Can't rollback ,2014-03-20 19:34:12.801381
"Korning - work flow, basic steps, how to proceed past the er diagram",2014-03-20 17:33:57.396335
Getting an error on test we think should be passing. ,2014-03-24 19:53:38.998509
Heroku Database. And console question.,2014-03-24 20:27:48.853311
Testing for a creator,2014-03-24 21:39:35.888976
Rotten Dependencies,2014-03-24 20:29:23.729282
"My site wont load properly the first time, but after I refresh it loads properly",2014-04-01 18:29:04.933113
Heroku,2014-04-03 20:07:09.303889
Need help with edit page,2014-04-04 15:05:15.397478
Error  relation already exists,2014-04-04 15:52:17.678859
Clarifying on test branching location,2014-04-04 18:31:11.622811
Issue install imagemagick,2014-06-12 15:10:25.15516
Sinatra / Post Request,2014-03-12 19:16:05.40793
review of hex_to_decimal kata,2014-03-20 20:01:50.813105
Devise Strong Params,2014-03-20 18:59:03.263714
Pushing objects into array,2014-03-12 19:29:10.780246
Help Understanding the Form Reading ,2014-03-12 18:40:28.715835
Wizard TDD,2014-03-12 19:45:04.265522
Seeder not seeder,2014-03-24 20:18:28.160915
sinatra,2014-03-12 20:01:01.840685
launcher network,2014-03-24 20:52:18.939976
general checkpoint for how i'm doing and what i need to work on,2014-03-12 19:53:24.367255
Sinatra dynamic links,2014-03-12 20:47:22.202581
Code Review,2014-03-12 20:22:12.917616
ER diagram validation,2014-03-24 20:49:32.667964
TDD for relations,2014-03-24 21:04:40.587804
sinatra,2014-03-12 21:52:35.857834
Comet: 'zsh command not found',2014-03-12 20:43:12.818783
associations testing ,2014-03-24 21:52:24.726038
Need help with completing an Rspec test from the reading,2014-03-28 02:29:00.472871
Problem with generating scaffolds,2014-03-28 15:37:53.913367
Form making multiple posts,2014-03-28 15:21:28.721823
Questions regarding Devise,2014-04-01 20:40:19.036829
Migration Martathon,2014-03-20 19:33:33.367427
Adding a header using headers true and write headers,2014-03-12 20:00:50.428053
I'm trying to update the database with websites info,2014-03-20 19:35:41.230672
wizard news,2014-03-12 20:17:52.114749
Trying to access my params,2014-03-12 20:28:14.149686
wizard black magic (for Adam),2014-03-12 20:53:41.879164
Instance method doesn't return anything,2014-03-25 02:34:48.699985
totally lost with launchbook ,2014-03-25 16:54:01.703636
"counter_cache, and your opinion on one of my tests",2014-03-25 18:22:18.874254
"BInding.pry won't work, and test case for comments will not pass",2014-03-25 19:11:07.334339
Pivotal Tracker webhook warning message,2014-03-25 18:47:36.349036
adding null:false contraints,2014-03-25 19:57:02.372111
Postgresql error when attempting to rake,2014-03-25 20:09:45.032805
Association Validations,2014-03-25 19:57:24.665072
routes in sinatra,2014-03-25 20:01:57.819968
instance methods ,2014-03-25 19:51:22.162446
ActiveRecord: Referencing challenges,2014-03-25 19:41:41.507213
Git,2014-04-01 19:15:51.739834
boolean cant take false and be valid,2014-04-01 19:55:08.89622
CSS Centering an Element,2014-04-01 20:34:27.068742
Having trouble with view.,2014-04-14 15:06:54.856931
Gem issues,2014-06-12 15:35:18.31495
Advice on ER desgin,2014-03-20 20:22:44.348488
accessing remote repositories,2014-03-13 12:57:58.782407
Wrapping up Loose Ends (Glitch and Code Review),2014-03-13 13:41:11.543922
rails scaffolding,2014-03-13 17:28:23.327396
Sinatra Down,2014-03-13 18:11:06.919052
prying in server.rb,2014-03-13 18:20:32.419344
Command Line Help and Code Recommendations for TDD,2014-03-13 18:24:22.962094
Requiring .rb file with array,2014-03-13 18:51:07.928467
github,2014-03-13 19:20:43.151798
Github updating to master branch,2014-03-13 19:24:27.779844
Sinatra: instantiating global variable,2014-03-13 19:34:18.566026
~/.zshrc alias config,2014-03-13 19:14:12.10832
help git,2014-03-13 19:40:52.524378
regex and sinatra,2014-03-13 19:49:03.515807
Want to push things into Database manually,2014-03-13 20:42:31.186702
"comet submit not working, zsh: command not found: comet, comet list not working too",2014-03-13 20:50:32.06015
Computer Problems running Rails,2014-03-14 12:34:59.642125
Rails Postgres giving error,2014-03-14 14:27:16.900081
rails,2014-03-14 14:57:27.365714
Katas / Sputnick / Comet,2014-03-14 17:25:24.8171
Problems generating Scaffolds,2014-03-14 17:27:40.492433
Postgres rails app,2014-03-14 16:11:03.582958
Install PostgreSQL,2014-05-27 14:44:18.283697
Help with devise,2014-03-20 20:20:15.697107
No route matches [GET],2014-03-13 20:29:56.437111
CSV file is acting weird... not saving user input,2014-03-13 20:24:19.281986
bin/rails:3: undefined method `require_relative' for main:Object (NoMethodError),2014-03-13 20:59:12.474307
TDD: wrong # of arguments issue,2014-03-13 21:17:04.803868
Still Need Help Installing Rails ,2014-03-13 21:17:19.334381
"Using chartkick, group / group_by_day method",2014-03-25 16:25:13.997235
Salvaging breakable toy from github,2014-03-25 16:06:32.387438
Testing a join table ,2014-03-25 17:19:02.235012
My validation test isn't passing,2014-03-25 17:21:56.020362
Clearing up some topics that confuse me.,2014-03-25 03:05:18.644796
Help with Schema change migrations: adding index and null: false,2014-03-25 16:22:18.798519
Clarification of namespacing,2014-04-03 19:29:09.661964
Signing in,2014-04-03 20:07:29.714262
counter_cache for relationship via a join table,2014-04-03 20:57:49.651697
Undefined method error with a file path,2014-04-03 21:13:19.999906
Testing OmniAuth,2014-04-04 14:51:22.257094
Deleting multiple items with checkboxes,2014-04-04 15:13:05.474143
Foundation Grid,2014-04-11 14:18:28.081357
Rspec testing error,2014-06-26 17:05:55.926745
redirect after a comment creation in rails,2014-03-20 21:01:30.796875
I need help with Devise for a rails app I am making,2014-03-14 14:19:48.197469
Need to See if my time checkin is ok,2014-03-14 15:12:11.663259
Switch SQLite3 to PostgreSQL,2014-03-14 15:26:37.412084
problem with rails install,2014-03-13 13:55:52.637809
SQL Statements Close but Not Exact.,2014-03-13 21:47:19.628813
rails failing install,2014-03-14 16:36:52.362255
hrefs in sinatra,2014-03-14 16:35:28.902089
Help installing rails / deleting rvm ?,2014-03-14 14:23:19.852232
Implementing simple_form gem with bootstrap and Rails app,2014-03-14 15:56:07.955597
Need an EE to review scaffold exercise,2014-03-14 18:49:58.872755
Rails Scaffold Review,2014-03-14 18:56:01.722696
Sputnik Submission,2014-03-14 18:48:28.321888
Understanding Joined Tables 'On' Condition,2014-03-13 16:28:38.714494
TDD: Undefined method for 'each',2014-03-14 20:36:14.085628
ActiveRecord migration to populate union table,2014-03-20 20:26:57.27112
Postgres Setup,2014-05-27 14:51:35.691168
rails not working,2014-03-14 19:11:30.286501
Javascript Syntax,2014-03-14 21:17:23.172761
Associations: Tests aren't failing,2014-03-25 17:35:30.011867
System check 4,2014-03-14 21:41:25.099647
Debugging Javascript / Using console,2014-03-25 15:24:04.502724
my rails generate scaffold produces nothing?,2014-03-27 23:53:56.698226
"Sam, please come talk to me about my breakable toy.",2014-03-28 15:26:08.814316
issue tracker acceptance testing,2014-03-28 15:42:02.087622
Issue Tracker,2014-03-28 15:43:08.260213
Running into trouble on my show page,2014-03-28 17:20:49.874901
Migration,2014-04-01 19:43:35.015819
Forms & Specs,2014-04-01 19:15:20.244684
group project milestone construction,2014-04-01 15:55:00.478478
rails (rake db:create),2014-03-14 19:14:49.034968
creating a foreign key in Invoices table,2014-03-20 20:38:41.178156
Class Not Initialized,2014-03-14 19:31:56.588957
12 bottles of beer,2014-03-14 20:36:20.661984
Conflict in gem versions,2014-03-17 01:03:12.261976
Getting error message on my validations stuff,2014-03-25 17:22:07.775745
how to only allow two possible inputs to be valid?,2014-03-25 17:37:57.444374
migration already exists,2014-03-25 17:42:32.235131
bug in scaffolding :(,2014-03-28 13:57:18.754294
"click_on ""Create Contact"" not working",2014-03-28 15:32:35.779457
recurring error message when running a spec,2014-03-28 17:24:02.161245
Questions regarding Devise,2014-04-01 20:40:21.582314
Questions regarding Devise,2014-04-01 20:39:56.723771
Life,2014-04-02 15:46:20.865457
RSpec load path ,2014-03-17 13:43:20.425899
Forcing a method to return an object,2014-03-17 14:03:09.84355
Reading - Question with making test pass,2014-03-21 15:06:10.449769
Code Review for TDD Rails reading (how to add a timestamp in a spec file),2014-03-21 15:27:00.367476
Music git clone with rails,2014-03-17 14:45:45.603882
How to pass in regex as parameter tdd ,2014-03-17 14:56:47.612403
Rails giving error,2014-03-21 16:02:24.309407
Go over challenge schema and general help with associations ,2014-03-21 18:53:54.941874
Even on save joined table created from build does not link to group,2014-03-21 21:21:39.565809
Even on save joined table created from build does not link to group,2014-03-21 21:21:40.179696
Hlp m3 wif d4 t3zting plz,2014-03-25 20:19:00.05616
tests just broke help me,2014-03-25 20:44:34.05492
My tests won't run,2014-03-25 21:18:27.553195
Populating database in Heroku,2014-03-26 12:34:37.075871
acceptance testing for a js map interface,2014-03-28 18:57:01.206803
views and controls,2014-03-28 20:27:47.720106
Simple_form validations,2014-03-28 20:54:34.900774
devise - redirecting to root_path after sign up,2014-04-01 20:49:10.889285
adding new column devise,2014-04-02 13:24:31.005321
Yielding certain pieces of application layout,2014-04-02 12:19:53.701674
Rails: Introduction to Models ,2014-03-17 13:11:31.801234
TESTTESTTESTTESTTESTTESTTESTTESTTEST,2014-08-15 15:37:06.169604
ask about hosting recordings,2014-03-17 14:25:56.692998
Database doesn't exist,2014-03-21 15:06:50.034636
Migration: undefined table error,2014-03-21 16:28:13.382079
opening DB in sqlite,2014-03-17 14:51:18.113005
sputnik undefined describe method,2014-03-21 17:35:55.501058
CRUD operations,2014-03-17 14:51:24.207132
github ,2014-03-17 14:42:37.89617
sputnik student ,2014-03-21 18:19:15.43925
PG Fail,2014-03-17 14:57:39.207826
unknown attribute,2014-03-25 20:19:03.220512
"launcher network, activerecord syntax for instance method",2014-03-25 21:27:11.954679
undefined method model name for nil class,2014-03-28 20:21:21.686982
Capybara challlege: Faizaan the Wizard,2014-03-28 19:51:32.211147
Module with spec helper,2014-04-02 13:27:07.80388
Using username instead of email for sign in,2014-04-02 13:14:09.942195
Join Tables and Testing Associations,2014-04-02 16:03:01.339701
rspec - test DB is not being cleared out between tests,2014-04-02 18:56:04.463549
Adding multiple parameters to Devise user,2014-04-03 16:31:29.10901
Reading Über nested Json output effciently,2014-04-03 15:36:37.319399
Help with importing a CSS framework,2014-07-01 02:18:57.153285
rake aborted! message in Terminal,2014-03-17 15:07:13.378938
Rake,2014-03-17 15:10:26.173292
Nil Included in math,2014-03-17 15:01:29.1944
rake aborted,2014-03-17 15:27:19.910294
Reducing Number of SQL queries,2014-03-17 15:38:25.915993
rake db:create errors,2014-03-17 17:03:24.782907
rake db:create errors,2014-03-17 15:16:03.536014
Why doesn't my music app have a db,2014-03-17 15:49:27.634427
PG issue funtime.,2014-03-17 18:22:44.466356
2 Quick Questions:,2014-03-17 17:28:49.85017
PSQL DESC with LIMIT,2014-03-17 18:34:17.841929
unexpected SQL results,2014-03-17 19:19:00.367159
Bundle Install,2014-03-17 19:24:03.282314
Review Scaffold,2014-03-17 19:44:14.048405
SQL Multiple Order By and Limit,2014-03-17 19:37:36.172173
How do we push up Active Record challenge?,2014-03-17 20:04:07.057866
rails new junk --database=postgresql,2014-03-21 15:34:35.376009
"FATAL:  database ""junk_development"" does not exist",2014-03-21 17:23:08.356999
Confused from the get-go,2014-03-17 20:35:57.055356
Confused with Active Record queries,2014-03-17 20:51:00.764321
ActiveRecord queries,2014-03-17 20:12:33.184297
"Have foreign key and right associationg, but not rspec not reading foreign key",2014-03-21 18:52:20.480493
Issues with rails console linking a classname with a database table name,2014-03-21 19:31:05.588511
rails console association object return when expecting field values,2014-03-21 20:29:41.970143
Help Running Regex RSpec,2014-03-21 20:36:26.302317
Something,2014-03-21 21:34:35.157597
TDD formatting,2014-03-25 21:18:12.515826
Selecting other objects as attributes in tests,2014-03-26 12:37:42.332942
Launcher Network,2014-03-26 12:59:47.912861
What is going on with launcher network ,2014-03-26 14:58:24.239402
Feedback on User Stories,2014-03-28 20:13:10.470706
My index page doesn't recognize an object method,2014-03-28 20:26:54.838509
Rails create method,2014-03-28 21:24:34.804789
Heroku Databases - Sinatra Website,2014-03-28 20:34:11.55506
"Add username to login, broke everything else",2014-04-02 17:08:01.339729
Comet lesson,2014-08-11 21:26:11.192154
testing a comment,2014-03-22 15:32:48.748063
How to express NOT NULL with a where.no([ ]) query,2014-03-17 20:31:37.596126
psql command not found,2014-03-26 04:14:53.778005
Persisting Mass Health Data - two problems ,2014-03-18 03:28:59.012768
ER and Userstories for Breakable Toy,2014-03-26 15:17:02.942655
Rendering has_many objects,2014-03-30 21:49:21.920381
Rspec and Devise Helpers,2014-04-02 17:54:51.312085
merge conflict with git,2014-04-02 18:52:03.167255
Syntax question from reading,2014-04-03 17:33:54.57814
Using fog with AWS,2014-04-03 18:12:03.291966
breakable toy ER diagram,2014-04-03 18:59:13.711589
Sign out path devise,2014-04-03 19:02:39.516804
VCR and geocoder hell,2014-04-03 19:25:07.394115
"Sam, please come check my ER Diagram.",2014-04-03 19:49:30.849255
Factory Girl - sign in instance,2014-04-04 15:51:55.061753
testing markdown,2014-03-22 18:39:20.581846
activerecord db migration/structure,2014-03-17 21:37:59.449868
Wildcard in Active Record,2014-03-17 21:57:14.4919
has_one rails,2014-03-18 03:09:55.848636
NoMethodError: undefined method `id' for nil:NilClass,2014-03-18 15:01:17.30072
activerecord query (subquery),2014-03-18 14:48:13.315366
belong_to in the command line scaffold & Question on Destroy,2014-03-18 14:10:09.067781
error when running rake db:migrate,2014-03-18 15:21:56.517008
"rake aborted! FATAL:  role ""music_studio"" does not exist",2014-03-18 15:28:16.431577
Removing redundancy and add foreign key questions,2014-03-18 15:38:28.456617
ER Diagram 2 Questions,2014-03-18 16:00:34.738218
rails not working,2014-03-18 16:53:10.269476
database server is not running,2014-03-18 18:25:11.108751
"Schema design, want to make sure properly normalized",2014-03-18 17:26:38.36532
trouble migrating,2014-03-18 18:53:51.567171
Methods and implementation for extracting data from a table,2014-03-18 19:22:42.836335
active record ,2014-03-18 19:33:54.010724
ER diagram,2014-03-18 19:24:59.294667
Has Many Through Question,2014-03-18 19:34:23.4064
activerecord,2014-03-18 19:06:58.320496
rake db:create error,2014-03-18 19:23:39.981793
issues retrieving information from database using Sale.all,2014-03-18 20:21:29.912169
Quick low down on overriding foundation,2014-04-16 18:54:14.647501
Rake/Bundler conflict,2014-03-18 19:43:24.585443
Migrating my table,2014-03-18 19:50:38.580831
association,2014-03-23 04:32:11.619291
Sublime 3 Package Install - Rails Partial,2014-03-23 15:19:45.946006
Heroku push for blog not working,2014-03-22 21:56:00.574714
Trouble with Search Form,2014-03-27 14:35:47.208711
Confusing RailsCast,2014-03-26 21:57:58.178052
Postgres error. ,2014-03-26 21:56:15.795326
Questions,2014-03-27 14:06:47.096182
DogPark,2014-03-31 13:29:42.847246
RSpec testing error,2014-03-31 15:28:29.119564
NameError: uninitialized constant FactoryGIrl,2014-03-31 15:30:26.293132
nested resources problem,2014-04-02 18:36:58.930858
Need assistance with testing show page,2014-04-02 20:51:00.334119
OmniAuth and ENV variables,2014-04-03 17:59:04.222799
How do I fix this error?!,2014-04-03 18:12:06.350137
Route error,2014-04-03 18:21:25.947863
OmniAuth in database,2014-04-03 19:23:52.295758
"Formal Help Request: Unknown Format for json, ajax call",2014-04-03 18:42:41.2126
optimization and refactoring,2014-04-24 13:34:54.388877
Using .split in a migration ,2014-03-18 21:03:20.757652
Subqueries with ActiveRecord,2014-03-19 12:17:46.794474
Creation of new column id,2014-03-18 21:17:51.42476
Rails App with postgres,2014-03-19 12:06:41.176858
nil Class error during migration,2014-03-19 17:18:29.267094
rails migration - korning,2014-03-19 17:26:50.996654
Review Foreign Key Placement for Korning Challenge,2014-03-19 17:35:24.962547
Migration Marathon,2014-03-19 17:46:29.988388
mysterious return of nil in iteration of Sales data despite not being nil.,2014-03-19 17:48:41.339354
ER diagram check,2014-03-19 18:17:29.780064
migration,2014-03-19 18:12:34.985083
Rollback for Dropping sales Column and Finding Employee based on object id,2014-03-19 17:39:59.952829
Taking data from one table and permanently moving it to another,2014-03-19 12:54:26.783166
Issue with population the Korning data subtables,2014-03-19 19:24:44.681975
Problems with Unique Identifiers,2014-03-19 19:16:41.627362
"Not finding employee_ids/customer_ids for ever sale, even those with employees",2014-03-19 19:20:12.928787
ER Diagram,2014-03-19 19:42:48.666252
Korning - rake db:rollback not working ,2014-03-19 19:54:34.150149
Why does my postgresql database never exist?,2014-03-19 19:36:24.061047
price format,2014-03-19 20:28:09.395667
Migrating Constraints without Adding Column,2014-03-19 19:38:15.46251
HELP!!!!,2014-03-19 20:08:00.644999
korning - accessing the employee attribute,2014-03-19 21:04:16.043705
removed whole database ,2014-03-19 21:12:09.263277
korning  - rollback,2014-03-20 17:24:51.286883
Query help: n+1 query help with nested resources,2014-04-23 19:56:54.761059
Shipping to Heroku - Databases,2014-03-23 16:14:51.71583
Javascript object references,2014-03-20 14:52:22.3271
New Katas??,2014-03-20 15:05:55.510801
Stuff Broke,2014-03-27 12:23:14.072868
Help with relational query in active record,2014-03-20 12:54:57.668862
I need help with rake db:rollback,2014-03-20 13:12:09.076097
Migration Marathon Populating new column.,2014-03-20 15:22:34.727167
Stuck in mid migration. ,2014-03-20 16:34:19.095946
REST Destroy/Delete implementation help,2014-03-31 14:44:17.546503
Issues faced over Weekend,2014-03-31 13:42:57.840119
Github SSH keys,2014-04-03 12:09:53.718216
Understanding Nested Resources,2014-04-03 15:42:22.696682
merging feature branch caused json gem version bug,2014-04-03 19:26:36.941506
Simple_form with Foundation,2014-04-03 20:47:29.751487
refacotring tests with factory girl,2014-04-04 15:46:56.728567
Javascript,2014-04-16 17:59:49.596562
Why won't my page display?,2014-03-20 00:26:13.622947
specs in launcher network,2014-03-24 14:23:10.37532
ActiveRecord migration,2014-03-20 15:03:12.771678
querying with .includes,2014-07-01 15:50:31.669831
A push in the right direction.,2014-03-24 15:17:11.329317
Getting a models directory to appear in my spec directory,2014-03-24 15:50:12.951547
testing uniqueness,2014-03-24 17:08:05.632591
Creating initial test,2014-03-24 17:22:14.248959
Association between Post and User,2014-03-24 17:49:01.668731
rspec validation test,2014-03-24 17:59:59.311055
Seeding Table,2014-03-24 18:23:37.254845
"Failing test: can't write unknown attribute ""creator_id""",2014-03-24 18:24:49.761604
JOIN table problem,2014-03-24 18:27:14.684629
ambiguous column ,2014-03-24 18:33:09.604453
Association Testing,2014-03-24 18:40:29.498983
github,2014-03-24 19:41:00.481124
"Heroku Application Error (desc=""App crashed"" method=GET path=/ host=bhappy.herokuapp.com)",2014-03-27 14:52:02.512755
Help with breakable toy ,2014-03-27 14:55:48.325908
Font Awesome Production Issue and Rspec Wierdness and Understaning NIl+1,2014-04-24 17:23:29.391184
Help with the not finding the views,2014-04-14 16:33:14.818121
populating foreign key columns Korning,2014-03-20 15:45:44.599697
Heroku Deployment,2014-03-24 17:06:00.354447
db doesnt exist,2014-03-24 18:05:55.64183
Raising errors,2014-03-24 18:35:18.16849
What the devil is a subclass,2014-03-24 18:45:15.447298
My test is failing,2014-03-24 19:02:05.498084
Annoying @$$ bug for one of my Spec tests,2014-03-27 15:10:15.331549
Updating using active record ,2014-03-27 15:08:11.078693
want to avoid bundle exec,2014-03-27 15:14:02.378252
cant create database,2014-03-27 17:11:33.028724
testing select items,2014-03-31 15:22:10.669508
Turning base 64 to url,2014-04-03 15:15:52.376327
General Help - Validations,2014-04-03 15:27:31.413475
Selecting from dropdown in Capybara ,2014-04-03 17:32:09.629377
Devise Strong Params NIghtmare,2014-04-03 17:51:10.728595
FactoryGirl Associations,2014-04-03 18:24:41.577613
Flash Notices in application.html.erb,2014-04-03 19:10:55.471755
git help,2014-04-03 19:56:19.043223
git help,2014-04-03 20:00:11.417862
FactoryGirl sequence from an array of strings,2014-04-03 17:08:10.69518
ER Diagram,2014-04-03 19:32:48.09356
Why won't this flash message show?,2014-04-04 00:46:41.434106
Search Function,2014-04-17 12:24:12.440945
Styling help,2014-04-17 20:04:25.185685
getting capybara past a confirmation popup,2014-04-11 15:42:43.937793
Nested Resources,2014-04-11 15:51:10.129134
Using Jquery to redirect from dropdown menu,2014-04-11 15:26:51.616254
Rspec not working,2014-04-24 18:06:09.641216
Routing error,2014-04-11 16:28:18.725633
Need help understanding the views on devise,2014-04-11 17:50:00.410829
Put a form inside a show,2014-04-11 18:13:09.163023
Why am I over-writing my  Access Denied message?,2014-04-14 16:14:53.806999
api callback returning nil after post request,2014-04-14 18:30:17.08088
nested resources problem,2014-04-14 19:23:45.505774
breakable toy - modifying self-associations in update action,2014-04-14 18:48:31.124429
Tracing routes in console,2014-04-14 20:24:21.544339
Shoulda matchers,2014-04-14 21:23:27.164883
Internationalization questions (for Sam),2014-04-16 19:30:22.189917
Trying to use API method in Controller,2014-07-09 16:16:19.203601
Trait not registered: FactoryGirl,2014-04-04 19:21:40.504329
undefined method `feature' for main:Object (NoMethodError),2014-04-07 12:30:30.196651
"DogPark feedback, params & urls",2014-04-04 15:43:22.747663
Changing name of our app,2014-04-07 17:45:15.130268
Changing name of our app,2014-04-07 17:45:20.743772
Using CSS selectors in Capybara,2014-04-07 17:56:54.900797
Github merging and pulling,2014-04-07 15:40:47.152372
"Test is failing, not sure why. ",2014-04-07 17:54:54.908464
Removing Sublime Test 3 and Re-installing version 2,2014-04-07 14:09:14.514229
ca_ssl_cert for omnicontact with gmail,2014-04-07 13:44:46.997087
Ajax and Api integration with Filepicker,2014-04-04 15:32:08.805322
Dan's internet is not working,2014-04-07 19:39:57.482322
Help!,2014-04-07 14:55:13.416632
error message at the accdptance test we can't figure out,2014-04-07 21:26:41.273115
Zipcode schema validation,2014-04-07 23:40:26.806422
GMail and other https sites error message: 'Cannot connect to real Gmail.com',2014-04-07 20:12:19.792556
flash won't show. I need an explanation once and for all why.,2014-04-07 18:19:10.459752
Foundation Error Messages not working,2014-04-07 18:54:03.709251
JavaScript Leaflet API,2014-04-08 00:35:11.051607
JQuery,2014-04-09 12:58:47.39914
Errno::EPIPE: Broken pipe when trying to save new record wtf,2014-04-09 16:48:43.632418
Interpreting a routes error,2014-04-07 13:38:49.409648
rails install,2014-06-12 14:54:12.403919
Ajax post not working as expected,2014-04-11 16:57:05.542426
Algorithm for updating/deleting,2014-04-11 15:11:47.073539
Testing Associations in the Features Test,2014-04-08 15:09:07.782214
Flash Messages,2014-04-08 14:12:08.909524
RVM apparently isn't working,2014-04-08 12:53:16.874955
Hooking up Carrier Wave to S3,2014-04-08 14:09:42.82101
Setting root paths with devise,2014-04-11 15:58:59.029647
Testing for dependent destroy,2014-04-08 17:16:22.739815
Config Heroku to work with Unicorn,2014-04-14 17:37:20.659327
Implementing Pagination on the views page,2014-04-08 19:07:10.690875
Validate File Type in Model,2014-04-08 19:09:19.516337
uninitialized constant CarrierWave::Mount,2014-04-08 17:27:27.706926
Sinatra Routes,2014-04-14 17:42:48.186437
"fog/s3 not recognizing access key, images don't display in index",2014-04-08 19:33:39.609243
HEROKU,2014-04-14 18:29:32.910899
Test and Production Different but How?,2014-04-14 18:07:50.804876
problems with rspec,2014-04-14 20:00:18.821724
regular expressions,2014-04-14 20:34:14.991109
Devise and user controllers,2014-04-08 20:15:59.864134
Nokogiri install throwing clang errors,2014-04-18 14:23:56.09663
Grouping entries by date,2014-04-18 14:42:36.337663
Ajax,2014-04-17 14:10:51.096882
Breakable Toy,2014-04-11 13:51:45.922316
"heroku not seeding DB correctly, lots of zeros and nils",2014-04-11 16:10:31.729813
stuck dropdown list in simple_form,2014-04-11 15:43:37.016728
Put a form inside a show,2014-04-11 18:11:20.11612
carrierwave multiple images,2014-04-11 15:56:12.024958
creating self-referential associations in controller ,2014-04-11 18:36:58.993407
AJAX post request getting executed for every click event,2014-04-11 17:46:08.739544
Design question,2014-04-14 16:05:19.361359
Font Not So Awesome,2014-04-14 17:34:07.593072
updating associations in form,2014-04-14 17:58:22.995677
Sublime 2 Possible OSX bug,2014-04-14 18:17:44.9695
"""URL Generation Error""",2014-04-14 19:47:35.693393
Rendering Associated JSON data,2014-04-14 19:26:24.323328
Having trouble with Controller Paths,2014-04-14 20:14:15.51189
OAuth2::Error,2014-04-14 21:07:15.122218
